id,text,ann1_lv1,ann1_lv2,ann1_lv3,ann2_lv1,ann2_lv2,ann2_lv3,keyword,source,title,label
###,但是看着看着，周围也有不少曾经痛苦于被指导的朋友，现在回想很感谢父母了允悲],0,,,0,,,普通人,微博,,0
###,讲道理，这种双向选择的事，对方不接受单亲家庭，没啥可骂街的，对方父母就算说直说没啥理由，但就是不喜欢你，你也没啥可说的，无论是诅咒还是骂街都没必要。,1,3,2,1,3,2,单亲家庭,微博,,1
###,其实原生家庭不是离异家庭出来的现在离婚也一样很多，离婚率太高了允悲],1,3,3,1,3,2,妇女,微博,,1
###,哪里看出来妈妈心如刀绞了。我看画着美美的妆用夹子音说话,1,1,,1,1,,单亲家庭,微博,,0
###,你遇到了就把原因归到单亲，双亲家庭的人有同样问题你就再归到其他原因,1,2,,1,2,,单亲家庭,微博,,0
###,太厉害啦，辽宁都富裕成这样了，都能领到低保，领低保的都家里有车有房笑哈哈],1,1,,1,1,,伤残人员,微博,,0
###,我想讲看到很多女性喷视频妈妈精致妆容，其实女人不论婚与不婚都要好好照顾爱自己，记得我很小时候妈妈就教育我，无论再忙都要把家里外，自己一身行头要干净整洁，更要把自己打扮简单精致妆容，从小我就是看着妈妈化妆长大但不影响妈妈做人做事努力，这就是人与人之间差距，化妆是对自己与外人基本礼仪,0,,,1,3,2,单亲家庭,微博,,0
###,其实单身家庭不光是社会偏见，关键是单身父母对另一半的需求是不是会放在孩子身上去承担，直接导致孩子会不会因为承担了不是孩子该承担的角色而产生心理问题，当然非单身家庭孩子也会过度承担不是自己的角色而有心理问题,1,3,2,1,3,2,单亲家庭,微博,,1
###,你特么说的是安居房，低保这东西给你你都嫌累赘,1,2,,1,2,,伤残人员,微博,,0
###,真不容易，希望城管善待他。,1,3,3,1,3,3,弱势地位群体,微博,,0
###,关注了东亚很久了，东亚这波属于是不给自己嘴上留德了，婚姻是双向选择，对方家人不接受那就换一家好了，让对方爸妈先走一个怎么不说你东亚爸妈先走一个？就算把我挂出来喷我也无所谓，毕竟嘴上不积德的人不是我微笑],1,2,,1,2,,单亲家庭,微博,,0
###,可能她没有能力带孩子走,1,3,3,1,3,3,妇女,微博,,0
###,入土为安，活着的人总有活的办法。压岁钱都来就是别人给孩子的。孩子没有乱花，有这个心意多好。人是有感情的，想给父亲买个墓地，有空可以去看看。还有个思念的地方。可怜的孩子，没了父亲。妈妈能力又有限。单身母亲不容易。希望他们以后日子过得好一些。母亲还年轻可以在找一个。,1,3,3,1,3,3,单亲家庭,微博,,0
###,这身秋衣看起来好像很好穿的样子,0,,,0,,,单亲家庭,微博,,0
###,你那是真低保，你知道有多少假低保嘛，还有很多低保的名额直接给了假低保二哈],0,,,0,,,伤残人员,微博,,0
###,这下不看看美国人超前消费和中国人存款率的问题了。还有，21年是54.7可爱],0,,,0,,,弱势地位群体,微博,,0
###,沈阳哪里，我放假有空去买,0,,,0,,,伤残人员,微博,,0
###,什么大数据联网？你还是学生吧？现在社会不是你在手机上看的那种,1,2,,1,2,,伤残人员,微博,,0
###,家属也认不出来吗？,1,3,1,1,3,1,老人,微博,,3
###,可是我高中后桌就是因为家里和父母闹矛盾逃学，还有一个女孩跳楼了。大学也有单亲家庭的同学，我们大部分人都没人在意他是不是单亲家庭呀，而且他还参加过很多志愿活动呢,0,,,0,,,单亲家庭,微博,,0
###,有过成功又失败的例子，确实凑成一对最后又离了允悲],1,3,2,1,3,2,单亲家庭,微博,,1
###,农民工:我不知道去几楼那个部门几号办公室找谁负责，接待:这不归我管，也不归你管，要么交给所里的人，众人鼓掌好主意,0,,,1,2,,弱势地位群体,微博,,2
###,明显的选择性执法,1,2,,1,2,,弱势地位群体,微博,,0
###,我现在唯一能做的，就是不要下一代，以免孩子输在起跑线上，让我，让下一代背负沉重的历史和心理负担。我想这也是大爱吧，也是对自己，对下一代负责。,0,,,0,,,单亲家庭,微博,,0
###,哎！可怜的孩子！,1,3,3,1,3,3,普通人,微博,,0
###,现在都重女轻男了吧,1,1,,1,2,,单亲家庭,微博,,0
###,哇，你这么确定一定是看到了证据吧揣手,1,2,,1,2,,妇女,微博,,0
###,再来看另一组更明显的数据，居民消费率。居民个人消费和社会消费总额占国民支出总额比例，数字越高国家居民消费意愿越强。美国2020年数字为88中国同年数据为39这意味着中国支出很大一部分依然在生产端的投资，而居民消费能力和意愿都还没解放出来。,0,,,0,,,弱势地位群体,微博,,0
###,还有半留守儿童，跟单亲儿童一个样,1,1,,1,1,,单亲家庭,微博,,0
###,么么不要理他们反正劝离的是他们说单亲有问题的也是他们兔子],1,2,,1,2,,单亲家庭,微博,,0
###,冲这一个词也能杠？新华词典让你来编差不多很少”这些词怕不是得被您删完。您这种无理取闹，属于杠精,1,2,,1,2,,普通人,微博,,0
###,善良，积极面对生活。哎，希望新年能过的好一点，拿到低保和残疾人补助。,1,3,2,1,3,3,弱势地位群体,微博,,1
###,难就难在这里，为什么龙生龙凤生凤，老鼠的儿子会,1,3,2,1,3,2,妇女,微博,,1
###,婚生孩子没这个问题是吧,1,2,,1,2,,单亲家庭,微博,,0
###,最后这个结果结果网友会很满意，经我社区不懈努力，应广大网友要求，历经千辛万苦，终于让停了社保，用上了低保，这是鼓舞人心的时刻，是伟大网友的胜利，让我们记住这些网友doge],1,1,,1,1,,伤残人员,微博,,0
###,业主总包管理不严格，分包挑着便宜的买，看那个样式也是便宜货,1,1,,1,1,,弱势地位群体,微博,,0
###,江山就是人民，人民就是江山doge],0,,,0,,,弱势地位群体,微博,,0
###,我觉得回复的很爽很到位。什么时候单亲也成了一个人的缺点，这又不是他能决定的。,1,3,2,1,3,2,单亲家庭,微博,,1
###,不接受你你就骂？那是不是对方不接受你的“不接受你你就骂”因此也能骂你呢？,1,2,,1,2,,单亲家庭,微博,,0
###,富强民主文明和谐自由平等公正法治爱国敬业诚信友善,0,,,0,,,弱势地位群体,微博,,0
###,这就是我不喜欢发评论的原因，这么长的前提看不到是吧作揖],1,2,,1,2,,单亲家庭,微博,,0
###,你确实又当又立，举报需要证据，说白了跟他利益也不挂钩，他为啥这么费心？,1,3,1,1,3,1,伤残人员,微博,,3
###,他惊慌失措的样子真的让人心疼，犹如见了牛鬼蛇神，城管只给了底层人民恐慌害怕,1,3,3,1,3,2,伤残人员,微博,,1
###,我有个亲戚家的女儿也是生下来就偏瘫坐轮椅前几年嫁人了对象也是残疾人两个人感情还挺好可惜男方没几年就去世了现在也是信教了人多病痛可能就会相信一些宗教来安慰自己吧,1,3,3,1,3,3,弱势地位群体,微博,,0
###,但凡是个洋大人doge],1,1,,1,2,,普通人,微博,,0
###,或者说这就是问题所在了，领导自己打进口，却想说服普通人打国产，那不顺利也就可以理解了。,1,1,,1,1,,弱势地位群体,微博,,0
###,功力的视角其实也要考虑是从谁的功力我们看大自然比如有生物链那其实也是一种有用吧我们人类的有用太狭隘了,0,,,0,,,儿童,微博,,0
###,非常理解你，比起丢了的东西，警察的态度更让人心寒。,1,3,3,1,3,3,普通人,微博,,0
###,刘鑫太单纯了把自己置于危险之中，这种复杂家庭一开始就不要招惹汗],1,3,1,1,3,1,妇女,微博,,3
###,请问你是学什么专业在什么单位做什么工作的？对新冠疫苗有多少了解？专业意见应该是看到提问做出针对性的回答而不是如此武断吧？抱歉我完全看不出你的专业性,1,2,,1,2,,老人,微博,,0
###,而且这种有低保的几乎都是跟zf有亲戚关系，出事你负责？,1,2,,1,2,,伤残人员,微博,,0
###,再看支出金额。中国食品1113、居住874、交通通信489、教育文化403。美国居住9427、交通4567、食品3827、医疗2593。甚至没在一个量级。,0,,,0,,,弱势地位群体,微博,,0
###,不愿接受就是歧视？本来婚姻就是双向的，还不允许人家有偏好了？另外因为不接受对方单亲，就诅咒人家死一个爹妈，鬼未免说话太恶毒了吧,1,1,,1,2,,单亲家庭,微博,,0
###,先把这个发布通知的部门解散,1,3,1,1,1,,弱势地位群体,微博,,2
###,但是公民在交税，有相当一部分钱用于补充警力财力，有的时候真的只是警察偷懒没到年底没指标”而已傻眼],1,1,,1,1,,普通人,微博,,0
###,唉自己有点能力就抓紧离开把,1,3,3,1,3,2,妇女,微博,,1
###,所以，这个世界会变好吗？我还没出生这个国家就在反腐，从我懂事就有人在讨薪。上台的影帝一个接着一个，问题从来没有解决。,1,2,,1,2,,弱势地位群体,微博,,0
###,有工商执照和他街边摆摊没关系，城管赶的是摆摊不是查证,1,3,2,1,3,2,伤残人员,微博,,1
###,愿圣经带给他力量心],1,3,3,1,3,3,弱势地位群体,微博,,0
###,不是因为单亲，是成长经历，缺爱的缺温暖的单不单亲他都敏感都关闭都防备,1,3,1,1,3,1,单亲家庭,微博,,3
###,如果能上新闻，分分钟就给你破案。,1,2,,1,2,,普通人,微博,,0
###,婚姻不幸福的家庭还不如单亲，互相伤害对孩子伤害的最深,1,3,2,1,3,2,单亲家庭,微博,,1
###,医院有医院的错，可尸体都领回去了，家属就没错？,1,1,,1,1,,老人,微博,,0
###,有没有可能都改成合同制呢浅浅没那么稳？,1,3,2,1,3,2,普通人,微博,,1
###,这些和屁民干活改要钱？你要钱还是要命？,1,2,,1,2,,弱势地位群体,微博,,0
###,看看他们在阿富汗制造了多少残疾人？,1,1,,1,2,,伤残人员,微博,,0
###,帮大老板能讨到酒喝，帮泥腿子啥好处都没有doge],1,2,,1,1,,弱势地位群体,微博,,0
###,婚恋自由，父母不得包办婚姻，这句话可是国家说的哦，所以他父母反对算个屁可爱],1,2,,1,2,,单亲家庭,微博,,0
###,真受不了这种污染别人精神世界的提问呵～,1,2,,1,2,,妇女,微博,,0
###,谢谢沃玛敢于说出这样的思考,0,,,0,,,儿童,微博,,0
###,头像是日本和服的，你什么时候被清算哈哈],1,2,,1,2,,伤残人员,微博,,0
###,说一千道一万百分之八十的人都被挨偷过笑cry],0,,,0,,,普通人,微博,,0
###,没被拘留已经庆幸可悲的,1,3,1,1,3,1,弱势地位群体,微博,,3
###,我觉得人本来就应该接纳自己自私的一面，重点不在你救了这个人之后会造成什么后果，重点在你想不想救,1,3,2,1,3,1,儿童,微博,,2
###,记得小时候很多人家的墙上刷着人人平等的字，,1,2,,0,,,弱势地位群体,微博,,0
###,单亲就看个人选择了，合适都不是事。最佩服的是娶二婚还带儿子，还是二婚嫁给有儿子的这种才是真勇士,1,3,2,1,3,1,单亲家庭,微博,,2
###,确实有这种情况，虽然我认为属于是刻板偏见，但是有些人认为单亲家庭（离异的那种）的孩子受父母影响，结婚后离婚的可能性更大。,1,3,2,1,3,2,单亲家庭,微博,,1
###,对生命的敬畏在于，你想施以援手，只因他是生命。,1,3,4,1,3,4,儿童,微博,,0
###,点个赞我先润了真他妈离谱工作稳定身高有无房车身体健康性格单亲家庭这些都是考虑是否与另一半结合的条件。接受不了单亲就被诅咒我是真没看懂,1,2,,1,3,3,单亲家庭,微博,,0
###,敢嫁还生娃胆子已经不小了doge],1,3,1,1,3,1,妇女,微博,,3
###,好爸爸有很多，但丧偶式育儿也并不少见[攤手],1,3,2,1,3,2,单亲家庭,微博,,1
###,真不配用人民两个字！,1,2,,1,2,,普通人,微博,,0
###,查，有高于标准的其他低保户。沈阳民政局局长滚蛋。试试。,1,1,,1,1,,伤残人员,微博,,0
###,我那些表侄从13岁就开始做暑期工了,1,3,2,0,,,儿童,微博,,0
###,笑拉了，东亚父母下的孩子哪个没心理毛病精神问题，说不定单亲家庭的孩子没在不幸福婚姻父母打骂互相指责下环境中长大，人格更健全,1,1,,1,1,,单亲家庭,微博,,0
###,3名童工才罚20万？,1,3,1,1,3,1,儿童,微博,,3
###,在社会上不清楚，在学校肯定不会，我们班里好几个单亲的，还有再婚的，我们基本上都没人在意这个事，她自己也挺开朗的。其实自己看的开，别人一般不会在意的吧，别太在意别人的想法，自己开心就好,1,3,3,1,3,3,单亲家庭,微博,,0
###,人只能是目的，而非手段,0,,,0,,,儿童,微博,,0
###,我们这里老人打第一针发钱,0,,,0,,,老人,微博,,0
###,埋葬难道不是火化后埋了骨灰盒吗我们这边就是在医院或者较远的地方去世的都火化再把骨灰盒带回家埋的笑cry],0,,,0,,,老人,微博,,0
###,对，原生家庭的负面影响后天可以打破，但是难度大，成功率低,1,3,2,1,3,2,妇女,微博,,1
###,重度残疾人可以申请单独立户申请低保，他这种情况不算重度残疾。,1,3,2,1,3,2,伤残人员,微博,,1
###,为啥不给人家钱泪]试问你自己没有钱你愿意吗,1,2,,1,2,,弱势地位群体,微博,,0
###,最后是好心的邻居说他们要去举报，举报该社区防疫不严格任由隔离人员外出。他们才作罢。不然我现在就是进过拘留所的人了。,0,,,0,,,普通人,微博,,0
###,搞清楚本质再说，乱说话会害人的,1,2,,1,2,,弱势地位群体,微博,,0
###,全是政府恶意不为造成,1,1,,1,1,,弱势地位群体,微博,,0
###,你说少一个老人是丧偶的那种，其余单亲家庭可是多了一个家庭呢父母都再组建一个家庭那种）,1,3,1,1,3,1,单亲家庭,微博,,3
###,可能和单亲家庭结婚真的会死爸妈吧馋嘴],1,1,,1,1,,单亲家庭,微博,,0
