id,文本,文章名,最终标注,来源,检索关键词
#####,看过这部剧，尽管细节已忘记了，但两位学生为以己命设局对抗校园暴力的某些场景仍旧让人印象深刻。,#家长回应孩子霸凌13岁女生#被霸凌的女孩父母都是残疾人，而女孩被霸凌后，诊断为左耳鼓膜穿孔，眼睛有异物插入，造成不可逆的损伤，视力下降难以恢复。许多校园霸凌事件，最后都是协商赔偿私了，因为打人者大多是当地家庭条件优越者，而被霸凌者家庭条件不好，简单的赔偿私了只能纵容更多的霸凌事件。希望更多人站出来制止霸凌者，孩子们能健康成长。#亿点曝光计划# 兮正则的微博视频,0,微博,伤残人员
#####,加了个头衔就可以施暴呵呵,你怎么看微博上「和颐酒店女生遇袭」这件事,0,知乎,妇女
#####,谢谢你呀不过我们家的话我在外面上班也帮不上忙可支配人员不多诶,说一说家里有一个老年痴呆症的老人是一种怎样的体验,0,知乎,老人
#####,姐妹自信点[爱]祝你天天开心！,https://www.zhihu.com/answer/2658152492,0,知乎,伤残人员
#####,我身边不只一个，是真的不让见啊。后来能见到了是因为火葬场需要自己家去排队了，才交给了家属。一开始确实是这个现实情况。有的人确实在经历，而不是所有的经历都会在微博给网友讲述细节的。,,0,微博,老人
#####,你知足吧，我妈给我准备了100万债务，我刚工作，剩的钱全打回家了,弱势地位群体家庭第一代大学生艰难吗？,0,知乎,弱势地位群体
#####,性同意年龄下降有什么用？下降了她们就不能同意了么[惊喜],蜜雪冰城非法雇佣15岁的辍学女儿童被罚1.25万元，这是帮助了她还是害了她呢？,0,知乎,儿童
#####,低保能安排上么泪],,0,微博,弱势地位群体
#####,凡事不要间断，要坚持。,昕年快乐#刘雨昕跨乐X计划#@刘雨昕 不仅是一个世俗意义上事业有成的人，还是一个可以给身边人提供情绪价值的人。修齐治平的品质竟然能在一个25岁的女孩身上看到，她内外兼修、谦逊勤快、拥有超出普通人的共情力，她人生的天梯没有一丁点泡沫，完全是靠厚德与实绩实打实夯出来的。#刘雨昕江苏卫视春晚# ?,0,微博,普通人
#####,天天打游戏看小说嘴巴里还一直舔狗舔狗的叫素质还低下[魔性笑魔性笑]无了个大语谁也没求着谁吧,当今社会，舆论上到底男性是弱势群体还是妇女是弱势。？,0,知乎,妇女
#####,“你如天边耀眼的太阳闪烁着希望的光，点亮了我黯淡无光的生活,赵露思?#赵露思神隐# ls#赵露思凤隐# ???12????? ?? ?? ?????????? ??? ???????? ?????? ????? ??? ?????? ??????.虽然是芸芸众生里的普通人 也无可替代@赵露思的微博,0,微博,普通人
#####,社会对女生的“贤妻良母”形象期待太重了,,0,微博,妇女
#####,难道不是你作为人类太傲慢了？,,0,微博,儿童
#####,我也是听力障碍者，在外面打工几十年经常受到别人歧视，找工作对方知道你的情况不会要的。,https://www.zhihu.com/answer/1278277368,0,知乎,伤残人员
#####,不是啊…不是新疆的。,https://www.zhihu.com/answer/59232196,0,知乎,单亲家庭
#####,有信息就有钱,https://www.zhihu.com/answer/2668231628,0,知乎,普通人
#####,公职人员人员有一个不吃拿卡要的我都不信，是一个都没有,,0,微博,伤残人员
#####,无障碍通道总被私家车挡住,,0,微博,伤残人员
#####,我感觉盲道这种东西就是摆设啊。,,0,微博,伤残人员
#####,善良之举，需要人人拥有，善良之歌，需要人人唱颂。让我们一起轻掬季风，淡挽流云，抚一弦清音。,努力创造无愧于时代的精 ",0,微博,伤残人员
#####,我朋友就是单亲家庭，他妈妈和他都可热情了,,0,微博,单亲家庭
#####,去理他们干嘛，loser要给自己刷人设当然啥都能贬低了。,,0,微博,单亲家庭
#####,我还没出社会，还没被毒打，想弱弱问一句为啥回不去老家呢？,,0,微博,普通人
#####,看到作者和评论区的互动，在我看来是给人贴标签。无论是底层逻辑和表面现象，把人分类了聪明人和普通人,https://www.zhihu.com/answer/1857363413,0,知乎,普通人
#####,就我来说，真的不会，向往自由，不喜欢被左右,https://www.zhihu.com/answer/108459197,0,知乎,单亲家庭
#####,太太太太太牛笔了，惊讶得我嘴都合不拢,好累啊，有没有能接受带个孩子的单亲家庭？,0,知乎,单亲家庭
#####,处理不了廖主任，还处理不了你们几个讨薪的,,0,微博,弱势地位群体
#####,有时候确实需要两个人共同分担。,,1,微博,单亲家庭
#####,身残志坚，苦中作乐,人倒霉能倒霉到什么地步呢，肠胃炎发烧上吐下泻还没好，走路走着脚又扭了，连路都走不了，出行只能靠轮椅，哈哈，残疾人体验get！,0,微博,伤残人员
#####,谢谢大家！我要努力坚强,唉。。。突然觉得好累。。。没有地方倾诉。。。外婆基本上因为脑梗，还有年龄太大很多因素瘫痪了。。。完全没有行动能力和自理能力。。。我是单亲家庭，妈妈和外婆把我拉扯大，外婆94，妈妈也快70了，现在又是一个人，平时上班社交已经很累了，回家还要累，半夜起来抱外婆上厕所无数次。。。外婆冲我发脾气，我却无能为力，和外婆互怼后还是只有受着。。。我已经不知道有多少天晚上没法睡，早上依然要去工作。。。身心俱疲。。。平时看看小哲调节下心情，让自己开心点。。。真的太累了。。。本来就很少用网络社交工具的，要不是因为小哲我这个号已经废了。。。如果我哪天在不禁言的情况下突然不更新了，要不就是心死了，要不就是我不在了。。。希望大家都好好的！成年人的破防真的就在一瞬间。。。晚安。,0,微博,单亲家庭
#####,都被贪了一个个富得流油啊唉,你看得起弱势地位群体么？,0,知乎,弱势地位群体
#####,甲级战犯的牌位都能放南京，更何况建几所学校了！,#欧阳震华#，一小时内两次发文！3月28日凌晨，欧阳震华在一小时内两次发文，令人没想到的是，欧阳震华一开口就说：“日本在内地建了很多学校，但这些学校没有一个中国学生，全部都是日本人，而且禁止中国人入内”，好家伙，大半夜的欧阳震华这是想说什么呢？网友纷纷好奇，到底是什么事？据悉，这条消息不是来自八卦媒体，而是欧阳震华亲自发文。文中，欧阳震华态度坚决却又半信半疑，既没有说出在哪里得知这件事，也没有说出这些学校地址在哪儿，让人看地摸不着头脑。不过，有网友联想到，近日有一名50多岁的日本男子被抓，于是忍不住去欧阳震华社交账号发问：“ 难道是日本企业在中国提供给小朋友或者老人的？搞得我也好奇了！”一小时后，欧阳震华再次发文表态：“先旨声明，本人只是活到老，学到老，无意图搞对抗，只想有一个解释，一间学校无需这样封闭教育，如果在中国兴建日本学校不能给中国人参与小朋友的教育，甚至不能靠近，真是百思不得其解”。网友纷纷惊讶，并继续追问欧阳震华：“胖胖，你今天怎么像爱国大V一样义愤填膺？我也很好奇，不能靠近也太奇怪了吧？”欧阳震华这次虽然没有再发文，但是有位网友说得好：“华哥这份爱国心没有任何问题！你说的对，真的应该解决！”不过，欧阳震华给网友制造悬念的同时，不仅给网友带来一股正能量，还很好地表明了当下的立场态度，真是一举三得。不老男神难得变爱国大V，怎能让人不印象深刻？,2,微博,老人
#####,今天只有馒头[可怜],https://www.zhihu.com/answer/2333032819,0,知乎,老人
#####,出来混，迟早要还的,儿童的严重程度被夸大了吗？,0,知乎,儿童
#####,这话说不得[大哭],https://www.zhihu.com/answer/2579796624,0,知乎,普通人
#####,人民日报这是那个知名度最大的那个吗,,0,微博,普通人
#####,取关了我是单亲家庭如果我未来的女朋友家里不同意单亲家庭的我只会去尽力的争取单亲家庭出现问题概率更大这是客观事实吧我要是有个女儿嫁人我也得掂量掂量啊没必要咒人家父母死吧真可怕,,0,微博,单亲家庭
#####,有无障碍设施的帮助，残疾人的生活应该也可以很轻松了。,,1,微博,伤残人员
#####,不会，我大学告诉我舍友是父母离婚了，我们也一直相处的很好，我高中只告诉了两个同桌，其他一个告诉了另一个人，他还来跟我求证过，但是也是正常相处，没啥，我小学同学都知道，因为是一个村的，但是没啥，就正常同学而已。,,0,微博,单亲家庭
#####,知识产权的收益包含帽子吗，院士帽子能对半分吗,#结婚要车要房要彩礼有错吗# 恩格斯在《家庭、私有制和国家的起源》里提到的理念，大体上意思是：婚姻更确切地说是两性基于一定经济基础的财产关系，女性地位取决于其经济地位。深以为然。当然了，现在有了一种比较时髦的叫法：经济基础决定上层建筑。在古代，社会给女性带上了一系列要求。既有社会道德层面的显示，比如三从四德中从夫理念；也有民间俗语的概念，比如嫁出去的女儿泼出去的水等等。我刚开始也觉得这挺不公平的，为什么过去的社会会对女性有如此多的要求。后来接触到婚姻本质的一种解读后，我意识到，这本身就是一种对财产的衡量。女性嫁过去，男方需要提供足够的彩礼，男方要提供相应的硬件设施。因此，说穿了，女性在这个婚姻关系里，最初能够提供的，只有女性本身，因此，对于女性的束缚那是必然的。然而，我们看到婚姻法上对于财产分割的理念中，依然认可了财产的内容。第十八条　有下列情形之一的，为夫妻一方的财产：（一）一方的婚前财产；（二）一方因身体受到伤害获得的医疗费、残疾人生活补助费等费用；（三）遗嘱或赠与合同中确定只归夫或妻一方的财产；（四）一方专用的生活用品；（五）其他应当归一方的财产。而结婚之后，则属于共同财产：第十七条　夫妻在婚姻关系存续期间所得的下列财产，归夫妻共同所有：（一）工资、奖金；（二）生产、经营的收益；（三）知识产权的收益；（四）继承或赠与所得的财产，但本法第十八条第三项规定的除外；（五）其他应当归共同所有的财产。夫妻对共同所有的财产，有平等的处理权。而进入新时代后，男女更加平等，包办婚姻也多少取消了，不少都是建立在自由恋爱的基础之上。所以，我认为，现代婚姻，依然没有摆脱财产这个硬基础。#婚姻的本质应该是什么##专家称零彩礼不符合传统婚俗#,0,微博,伤残人员
